time_sec,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,FR_hip_joint,FR_thigh_joint,FR_calf_joint,FL_hip_joint,FL_thigh_joint,FL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,FR_hip_joint_vel,FR_thigh_joint_vel,FR_calf_joint_vel,FL_hip_joint_vel,FL_thigh_joint_vel,FL_calf_joint_vel,RR_hip_joint_vel,RR_thigh_joint_vel,RR_calf_joint_vel,RL_hip_joint_vel,RL_thigh_joint_vel,RL_calf_joint_vel
0.024000,-0.148938,0.070272,0.293787,-0.184131,-0.020143,0.042943,-0.981757,0.051856,-0.164895,-0.008798,-0.492168,-0.304917,0.680329,0.022988,-0.839427,0.210700,-0.006455,0.784071,-0.000881,-0.013439,-0.774551,0.053579,0.027446,0.925630,-0.208448,0.252628,4.054390,-7.404026,-0.427065,-0.271382,-0.189568,-0.491577,-0.391735,0.225012,0.029612,-2.759882,5.478363
0.026000,-0.148834,0.069933,0.293764,-0.183463,-0.020322,0.043420,-0.981857,0.052015,-0.169521,-0.011457,-0.417693,-0.290886,0.675759,0.023121,-0.831749,0.196942,-0.007457,0.783494,-0.001255,-0.014248,-0.775286,0.054027,0.027443,0.921209,-0.200157,0.066334,3.838853,-6.878816,-0.501007,-0.288527,-0.187235,-0.404704,-0.367716,0.224046,-0.001517,-2.210486,4.145449
0.028000,-0.148728,0.069562,0.293747,-0.182771,-0.020475,0.043574,-0.981976,0.053097,-0.185601,-0.008882,-0.104063,-0.206025,0.697987,0.022127,-0.824606,0.184423,-0.009119,0.782697,-0.001608,-0.014446,-0.775789,0.054369,0.027839,0.917162,-0.193484,-0.497141,3.571806,-6.259359,-0.831253,-0.398659,-0.176523,-0.098632,-0.251447,0.171012,0.197827,-2.023284,3.336738
0.030000,-0.148607,0.069170,0.293753,-0.182054,-0.020545,0.043499,-0.982111,0.060285,-0.196220,0.003399,0.107363,-0.083477,0.724772,0.020377,-0.817761,0.172415,-0.011221,0.781632,-0.002010,-0.014276,-0.775810,0.054300,0.028422,0.913109,-0.187807,-0.875064,3.422457,-6.004222,-1.050747,-0.532597,-0.200970,0.085116,-0.010265,-0.034786,0.291548,-2.026719,2.838368
0.032000,-0.148465,0.068776,0.293791,-0.181303,-0.020481,0.043316,-0.982259,0.071337,-0.196685,0.018783,0.189677,0.066499,0.762837,0.018434,-0.811623,0.162032,-0.013485,0.780332,-0.002617,-0.014061,-0.775223,0.053650,0.028889,0.908812,-0.182717,-0.971481,3.068798,-5.191289,-1.131872,-0.650025,-0.303281,0.107406,0.293125,-0.324574,0.233461,-2.148139,2.545132
0.034000,-0.148291,0.068412,0.293873,-0.180526,-0.020262,0.043316,-0.982407,0.086832,-0.182176,0.040940,-0.016949,0.184946,0.800201,0.017018,-0.805682,0.150597,-0.015313,0.778885,-0.003466,-0.014416,-0.774019,0.052272,0.028655,0.904363,-0.178174,-0.707862,2.970423,-5.717755,-0.914136,-0.723353,-0.424483,-0.177890,0.602416,-0.689081,-0.116797,-2.224839,2.271451
0.036000,-0.148096,0.068083,0.293983,-0.179714,-0.019910,0.043435,-0.982558,0.097704,-0.164533,0.055262,-0.158108,0.291896,0.841966,0.016417,-0.800929,0.141899,-0.016824,0.777349,-0.004574,-0.015238,-0.772396,0.050413,0.027848,0.899773,-0.174048,-0.300368,2.376616,-4.348849,-0.755692,-0.767793,-0.554439,-0.410885,0.811229,-0.929496,-0.403642,-2.295014,2.062945
0.038000,-0.147888,0.067777,0.294127,-0.178859,-0.019491,0.043599,-0.982715,0.104059,-0.152974,0.071953,-0.212100,0.348013,0.889834,0.016024,-0.796599,0.132174,-0.018227,0.775677,-0.005685,-0.016335,-0.770595,0.048297,0.026686,0.895122,-0.170249,-0.196510,2.165152,-4.862286,-0.701387,-0.836327,-0.555113,-0.548372,0.900341,-1.058342,-0.581070,-2.325178,1.899181
0.040000,-0.147689,0.067472,0.294279,-0.177943,-0.019079,0.043448,-0.982896,0.099198,-0.152374,0.075657,0.099966,0.395759,0.947327,0.015372,-0.793952,0.126941,-0.020264,0.773829,-0.006652,-0.017052,-0.769334,0.046820,0.025912,0.890350,-0.166545,-0.326277,1.323109,-2.616575,-1.018493,-0.923826,-0.483779,-0.358717,0.630833,-0.738085,-0.386762,-2.386277,1.852085
0.042000,-0.147500,0.067174,0.294454,-0.176963,-0.018700,0.043142,-0.983094,0.094659,-0.149054,0.087523,0.260358,0.388302,1.009140,0.014127,-0.791516,0.119242,-0.022660,0.771823,-0.007327,-0.017732,-0.768932,0.046186,0.025248,0.885619,-0.163012,-0.622427,1.218416,-3.849765,-1.198093,-1.003174,-0.337282,-0.339859,0.201054,-0.317115,-0.332030,-2.365378,1.766412
